Index,Action,TimeStamp,Object,// Reference is Action
,recordStart,2021-02-24T11:20:13.561,
,recordEnd,2021-02-24T11:21:17.242,
,recordName,3883db19-0573-4a1f-a82d-63295f6708b4.mp4,collectedData,[accData,[accDate,2021-02-24T11:20:13.656,accInterval,0.1,accXyz,[x,-0.0933738648891449,y,-0.17956513166427612,z,9.92905330657959],degree,0
accDate,2021-02-24T11:20:13.954,accInterval,0.4,accXyz,[x,-0.10295066982507706,y,-0.2106897532939911,z,9.833285331726074],degree,0
accDate,2021-02-24T11:20:14.257,accInterval,0.7,accXyz,[x,-0.11252748221158981,y,-0.2082955539226532,z,9.809343338012695],degree,0
accDate,2021-02-24T11:20:14.561,accInterval,1.0,accXyz,[x,-0.10773907601833344,y,-0.20111294090747833,z,9.818920135498047],degree,0
accDate,2021-02-24T11:20:14.869,accInterval,1.3,accXyz,[x,-0.1173158809542656,y,-0.19632454216480255,z,9.794978141784668],degree,0
accDate,2021-02-24T11:20:15.167,accInterval,1.6,accXyz,[x,-0.12689268589019775,y,-0.19632454216480255,z,9.80455493927002],degree,0
accDate,2021-02-24T11:20:15.463,accInterval,1.9,accXyz,[x,-0.12210428714752197,y,-0.19632454216480255,z,9.806949615478516],degree,0
accDate,2021-02-24T11:20:15.779,accInterval,2.2,accXyz,[x,-0.13168109953403473,y,-0.22266076505184174,z,9.809343338012695],degree,0
accDate,2021-02-24T11:20:16.078,accInterval,2.5,accXyz,[x,-0.12210428714752197,y,-0.19632454216480255,z,9.821314811706543],degree,0
accDate,2021-02-24T11:20:16.412,accInterval,2.9,accXyz,[x,-0.12928688526153564,y,-0.21547815203666687,z,9.806949615478516],degree,0
accDate,2021-02-24T11:20:16.643,accInterval,3.1,accXyz,[x,-0.10295066982507706,y,-0.19871874153614044,z,9.809343338012695],degree,0
accDate,2021-02-24T11:20:16.922,accInterval,3.4,accXyz,[x,-0.1173158809542656,y,-0.2059013396501541,z,9.811738014221191],degree,0
accDate,2021-02-24T11:20:17.375,accInterval,3.8,accXyz,[x,-0.1173158809542656,y,-0.19871874153614044,z,9.814131736755371],degree,0
accDate,2021-02-24T11:20:17.600,accInterval,4.0,accXyz,[x,-0.12210428714752197,y,-0.2082955539226532,z,9.821314811706543],degree,0
accDate,2021-02-24T11:20:17.849,accInterval,4.3,accXyz,[x,-0.1173158809542656,y,-0.2082955539226532,z,9.821314811706543],degree,0
accDate,2021-02-24T11:20:18.157,accInterval,4.6,accXyz,[x,-0.1149216815829277,y,-0.17717093229293823,z,9.814131736755371],degree,0
accDate,2021-02-24T11:20:18.459,accInterval,4.9,accXyz,[x,-0.12210428714752197,y,-0.20350714027881622,z,9.828496932983398],degree,0
accDate,2021-02-24T11:20:18.916,accInterval,5.4,accXyz,[x,-0.10773907601833344,y,-0.1867477297782898,z,9.830891609191895],degree,0
accDate,2021-02-24T11:20:19.028,accInterval,5.5,accXyz,[x,-0.10773907601833344,y,-0.19632454216480255,z,9.828496932983398],degree,0
accDate,2021-02-24T11:20:19.297,accInterval,5.7,accXyz,[x,-0.10295066982507706,y,-0.20111294090747833,z,9.833285331726074],degree,0
accDate,2021-02-24T11:20:19.595,accInterval,6.0,accXyz,[x,-0.11252748221158981,y,-0.21308395266532898,z,9.840468406677246],degree,0
accDate,2021-02-24T11:20:20.097,accInterval,6.5,accXyz,[x,-0.1149216815829277,y,-0.2106897532939911,z,9.828496932983398],degree,0
accDate,2021-02-24T11:20:20.364,accInterval,6.8,accXyz,[x,-0.10773907601833344,y,-0.1867477297782898,z,9.828496932983398],degree,0
accDate,2021-02-24T11:20:20.755,accInterval,7.2,accXyz,[x,-0.10773907601833344,y,-0.19393034279346466,z,9.830891609191895],degree,0
accDate,2021-02-24T11:20:20.983,accInterval,7.4,accXyz,[x,-0.1173158809542656,y,-0.18914192914962769,z,9.833285331726074],degree,0
accDate,2021-02-24T11:20:21.257,accInterval,7.7,accXyz,[x,-0.1173158809542656,y,-0.21787235140800476,z,9.828496932983398],degree,0
accDate,2021-02-24T11:20:21.501,accInterval,7.9,accXyz,[x,-0.10295066982507706,y,-0.2106897532939911,z,9.842862129211426],degree,0
accDate,2021-02-24T11:20:21.777,accInterval,8.2,accXyz,[x,-0.10773907601833344,y,-0.19632454216480255,z,9.833285331726074],degree,0
accDate,2021-02-24T11:20:22.102,accInterval,8.5,accXyz,[x,-0.10055647045373917,y,-0.2059013396501541,z,9.826103210449219],degree,0
accDate,2021-02-24T11:20:22.302,accInterval,8.7,accXyz,[x,-0.11013327538967133,y,-0.20111294090747833,z,9.821314811706543],degree,0
accDate,2021-02-24T11:20:22.628,accInterval,9.1,accXyz,[x,-0.1173158809542656,y,-0.181959331035614,z,9.830891609191895],degree,0
